state	airport	airport_name	long	lat	date	arrivals	delayed	cancelled	diverted	carrier_del	weather_del	nas_del	security_del	late_aircraft_del	on_time	perc_carrier_del	perc_weather_del	perc_nas_del	perc_security_del	perc_late_aircraft_del
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2014-12-01	9140	2753	143	12	522.39	31.4	1538.94	1.77	658.51	0.698796498905908	18.9752996730839	1.1405739193607	55.9004722121322	0.0642934980021794	23.9197239375227
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2015-01-01	8705	1865	674	10	458.01	57.75	751.11	2.37	595.74	0.785755313038484	24.5581769436997	3.09651474530831	40.2739946380697	0.127077747989276	31.943163538874
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2015-02-01	8079	1787	641	10	486.61	78.81	676.3	1.44	543.87	0.778809258571605	27.2305540011192	4.41018466703973	37.8455512031337	0.0805819809736989	30.4348069390039
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2015-04-01	9364	1582	127	17	409.79	47.12	593.03	1.03	531.04	0.83105510465613	25.9032869785082	2.97850821744627	37.4860935524652	0.0651074589127686	33.5676359039191
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2015-05-01	9263	1573	123	44	412.1	56.06	538.28	0.58	565.96	0.830184605419411	26.198347107438	3.56389065479975	34.2199618563255	0.0368722186904005	35.9796567069294
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2015-06-01	9609	2820	359	51	631.12	105.5	1112.62	0.33	970.46	0.706525132688105	22.3801418439716	3.74113475177305	39.454609929078	0.0117021276595745	34.413475177305
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2015-07-01	9908	2650	237	31	586.68	79.35	1152.2	0.32	831.44	0.732539362131611	22.1388679245283	2.99433962264151	43.4792452830189	0.0120754716981132	31.3750943396226
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2015-08-01	9645	1995	160	14	493.77	87.14	725.83	0.48	687.75	0.793157076205288	24.7503759398496	4.36791979949875	36.3824561403509	0.0240601503759398	34.4736842105263
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2015-09-01	8704	1342	61	9	343.18	57.08	567.45	1	373.29	0.845818014705882	25.5722801788376	4.25335320417288	42.2839046199702	0.0745156482861401	27.8159463487332
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2015-10-01	9656	1624	92	25	314.79	37.94	834.66	1.24	435.37	0.831814415907208	19.3836206896552	2.33620689655172	51.3953201970443	0.0763546798029557	26.8084975369458
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2015-11-01	9294	1959	130	27	370.74	37.41	1057.58	3.65	489.63	0.78921885087153	18.9249617151608	1.90964777947933	53.985706993364	0.18631955079122	24.9938744257274
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2015-12-01	9692	2442	274	14	520.71	69.81	1202.16	0	649.33	0.748039620305406	21.3230958230958	2.85872235872236	49.2285012285012	0	26.5900900900901
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2016-01-01	8536	1337	836	20	423.97	48.13	447.02	1.3	416.58	0.843369259606373	31.7105459985041	3.59985041136874	33.434554973822	0.0972326103216156	31.1578160059835
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2016-02-01	8524	1908	304	10	314.62	50.71	1116.24	0	426.45	0.7761614265603	16.4895178197065	2.65775681341719	58.503144654088	0	22.3506289308176
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2016-03-01	9724	1814	78	15	394.52	51.52	802.06	3.1	562.81	0.813451254627725	21.7486218302095	2.84013230429989	44.2149944873208	0.170893054024256	31.0259095920617
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2016-04-01	9727	1722	97	19	374.19	41.94	829.4	0.94	475.53	0.82296699907474	21.7299651567944	2.43554006968641	48.1649245063879	0.0545876887340302	27.6149825783972
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2016-05-01	9509	1912	55	10	418.28	56.81	931.03	0.89	505.01	0.798927332001262	21.8765690376569	2.97123430962343	48.6940376569038	0.0465481171548117	26.4126569037657
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2016-06-01	9707	2440	214	62	553.64	77.27	1064.94	0.1	744.03	0.748635005666014	22.6901639344262	3.16680327868852	43.6450819672131	0.00409836065573771	30.4930327868852
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2016-07-01	10224	2759	591	130	570.21	93.26	1209.56	0.84	885.12	0.73014475743349	20.6672707502718	3.3802102210946	43.8405219282349	0.0304458137006162	32.081188836535
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2016-08-01	10478	2714	344	38	586.51	84.83	1218.28	3.74	820.61	0.740981103263982	21.6105379513633	3.12564480471629	44.8887251289609	0.137803979366249	30.2361827560796
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2016-09-01	9724	2001	94	14	396.35	70.69	998.55	0.17	535.24	0.794220485396956	19.807596201899	3.53273363318341	49.9025487256372	0.00849575212393803	26.7486256871564
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2016-10-01	10068	1977	144	40	393.43	27.89	997.29	0.52	557.9	0.803635280095352	19.900354071826	1.41072331815883	50.4446130500759	0.026302478502782	28.2195245321194
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2016-11-01	9764	2449	87	16	395.81	54.65	1544.02	0.43	454.09	0.749180663662433	16.1621069824418	2.23152307064108	63.0469579420171	0.0175581870151082	18.5418538178849
NJ	EWR	Newark, NJ: Newark Liberty International	-74.16866056	40.69249722	2016-12-01	9960	3034	217	17	547.9	59.74	1593.03	1.78	831.54	0.695381526104418	18.0586684245221	1.96901779828609	52.5059327620303	0.0586684245220831	27.4073829927488
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2006-01-01	14976	2812	115	10	777.19	84.23	893.35	7.34	1049.86	0.812232905982906	27.6383357041252	2.99537695590327	31.7692034139403	0.261024182076814	37.3349928876245
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2006-02-01	13584	3611	94	41	761.38	64.46	1461.64	6.17	1317.34	0.734172555948174	21.0850180005539	1.78510108003323	40.4774300747715	0.170866795901412	36.4813071171421
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2006-03-01	15712	4171	123	19	937.58	103.03	1516.56	12.91	1600.94	0.734534114052953	22.4785423159914	2.47015104291537	36.3596259889715	0.309518101174778	38.3826420522656
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2006-04-01	15238	3513	78	15	867.42	50.23	1154.51	8.88	1431.96	0.769457934112088	24.6917164816396	1.42983205237689	32.8639339595787	0.252775405636208	40.7617421007686
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2006-05-01	15802	2954	89	6	681.88	71.22	967.99	8.75	1224.15	0.813061637767371	23.0832769126608	2.41096817874069	32.768788083954	0.296208530805687	41.4404197698036
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2006-06-01	15513	3632	111	18	924.22	71.23	930.53	9.94	1696.07	0.765873783278541	25.4465859030837	1.96117841409692	25.6203193832599	0.273678414096916	46.6979625550661
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2006-07-01	15947	3788	144	40	1016.6	116.08	980.86	11.4	1663.07	0.762463159214899	26.8373812038015	3.06441393875396	25.8938753959873	0.300950369588173	43.9036430834213
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2006-08-01	16175	3317	119	12	841.22	83.77	825.7	70.34	1495.97	0.794930448222566	25.3608682544468	2.52547482665059	24.8929755803437	2.1205908953874	45.1000904431715
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2006-09-01	15347	3244	117	18	662.72	70.47	1258.13	8.91	1243.76	0.788623183684108	20.4290998766954	2.17231812577065	38.7832922318126	0.274660912453761	38.3403205918619
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2006-10-01	15909	4069	140	43	834.45	77.53	1715.94	15.03	1426.08	0.744232824187567	20.507495699189	1.90538215777832	42.1710493978865	0.369378225608258	35.0474318014254
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2006-11-01	15063	2841	104	12	726.64	45.61	897.55	16.22	1154.95	0.811392152957578	25.5769095388948	1.60542062653995	31.592749032031	0.570925730376628	40.6529391059486
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2006-12-01	15450	3840	226	11	992.58	88.35	1090.74	31.36	1636.99	0.751456310679612	25.8484375	2.30078125	28.4046875	0.816666666666667	42.6299479166667
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2007-01-01	15054	3353	161	13	864.37	87	1094.07	12.16	1295.4	0.777268500066428	25.779003877125	2.59469132120489	32.6295854458694	0.362660304205189	38.6340590515956
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2007-02-01	13686	3522	222	9	953.35	107.22	936.6	12.34	1512.48	0.742656729504603	27.0684270300965	3.0442930153322	26.5928449744463	0.350369108461102	42.9437819420784
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2007-03-01	15697	3166	152	10	962.86	51.84	720.84	8.19	1422.29	0.798305408676817	30.4125078963992	1.63739734680986	22.7681617182565	0.25868603916614	44.9238787113076
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2007-04-01	15226	3186	122	17	883.01	48.48	944.79	8.97	1300.74	0.790752659923814	27.7153170119272	1.52165725047081	29.6544256120527	0.281544256120527	40.8267419962335
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2007-05-01	15811	3014	104	8	762.15	60.37	932.26	7.47	1251.75	0.809373221175131	25.2869940278699	2.00298606502986	30.9309887193099	0.247843397478434	41.5311877903119
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2007-06-01	15292	3749	145	10	1042.01	90.8	878.97	19.94	1717.28	0.754839131572064	27.794345158709	2.42197919445185	23.4454521205655	0.531875166711123	45.8063483595625
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2007-07-01	15713	3743	121	30	1044.96	105.83	792.26	17.86	1782.1	0.761789600967352	27.9177130643869	2.82741116751269	21.1664440288539	0.477157360406091	47.6115415442159
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2007-08-01	15728	3798	130	16	1059.24	85.04	839.32	20.74	1793.63	0.75851983723296	27.8894154818325	2.23907319641917	22.0989994734071	0.546076882569774	47.225645076356
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2007-09-01	15150	2581	79	16	658.35	26.25	910.66	11.86	973.92	0.82963696369637	25.5075552111585	1.01704765594731	35.2832235567609	0.459511817125145	37.7342115459124
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2007-10-01	15897	3155	97	11	766.73	32.95	1065.12	5.73	1284.47	0.801534880795119	24.30206022187	1.04437400950872	33.7597464342314	0.18161648177496	40.7122028526149
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2007-11-01	15228	2901	148	21	681.33	58.08	1118.77	5.32	1037.47	0.809495665878645	23.4860392967942	2.00206825232678	38.5649775939331	0.183385039641503	35.762495691141
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2007-12-01	15209	4523	196	20	1105.6	85.17	1491.43	11.6	1829.22	0.702610296534946	24.4439531284546	1.88304222860933	32.9743533053283	0.256466946716781	40.4426265752819
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2008-01-01	15292	3842	193	15	925.05	107.88	1293.87	6.14	1509.07	0.748757520272038	24.0773034877668	2.80791254554919	33.6769911504425	0.159812597605414	39.2782404997397
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2008-02-01	14282	3575	233	75	832.57	133.12	1134.71	7.07	1467.52	0.7496849180787	23.2886713286713	3.72363636363636	31.7401398601399	0.197762237762238	41.0495104895105
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2008-03-01	15381	3849	145	22	925.16	59.28	1318.03	8.57	1537.94	0.749756192705286	24.0363730839179	1.54014029618083	34.2434398545077	0.222655235126007	39.9568719147831
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2008-04-01	14702	2706	111	9	714.45	17.32	985.42	7.4	981.4	0.815943409059992	26.4024390243902	0.640059127864006	36.4161123429416	0.273466371027347	36.2675535846268
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2008-05-01	15114	3527	76	23	705.89	48.02	1567.53	9.64	1195.91	0.766640201138018	20.013892826765	1.36149702296569	44.4437198752481	0.273320102069748	33.9072866458747
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2008-06-01	14753	3974	118	25	871.57	83.19	1546.73	9.39	1463.12	0.73063105808988	21.9318067438349	2.09335681932562	38.9212380473075	0.236285858077504	36.8173125314545
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2008-07-01	15226	2699	138	8	820.65	69.91	651.82	10.38	1146.25	0.822737422829371	30.4057058169692	2.59021859948129	24.1504260837347	0.384586884031123	42.469433123379
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2008-08-01	14708	2452	90	53	734.84	98.48	627.73	6.44	984.52	0.83328800652706	29.9690048939641	4.0163132137031	25.6007340946166	0.262642740619902	40.1517128874388
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2008-09-01	13520	1366	118	13	447.61	19.35	384.26	1.65	513.12	0.89896449704142	32.7679355783309	1.41654465592972	28.1303074670571	0.120790629575403	37.5636896046852
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2008-10-01	13934	1339	85	9	459.96	20.28	346.41	3.08	509.26	0.903904119420123	34.3510082150859	1.51456310679612	25.8707991038088	0.230022404779686	38.03286034354
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2008-11-01	12895	2563	111	14	493.48	55.83	1356.73	0.75	656.24	0.801240791004265	19.2539992196645	2.1783066718689	52.9352321498244	0.0292625829106516	25.604369879048
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2008-12-01	13064	4357	387	134	996.77	146.26	1495.54	15.66	1702.73	0.666488058787508	22.8774386045444	3.3568969474409	34.324994262107	0.359421620380996	39.0803305026394
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2009-01-01	12963	2231	123	7	553.53	76.47	800.21	5.37	795.41	0.827894777443493	24.8108471537427	3.42761093679964	35.8677722994173	0.240699238009861	35.652622142537
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2009-02-01	11849	2098	69	9	469.05	35.05	921.76	3.67	668.47	0.82293864461136	22.3570066730219	1.67063870352717	43.9351763584366	0.174928503336511	31.8622497616778
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2009-03-01	13504	2537	96	21	541.36	81.33	1006.42	4.97	902.95	0.812129739336493	21.3385888845093	3.20575482853764	39.6696886085928	0.195900670082775	35.5912495072921
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2009-04-01	13078	2116	65	8	563.84	54.16	699.21	3.72	795.09	0.83820155987154	26.6465028355388	2.55954631379962	33.0439508506616	0.175803402646503	37.5751417769376
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2009-05-01	13345	1759	55	13	526.01	32.83	475.83	3.4	720.94	0.868190333458224	29.9039226833428	1.8664013644116	27.0511654349062	0.193291642978965	40.9857873791927
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2009-06-01	13020	2700	88	20	671.08	66.34	851.81	5.35	1105.42	0.792626728110599	24.8548148148148	2.45703703703704	31.5485185185185	0.198148148148148	40.9414814814815
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2009-07-01	13378	2497	82	15	737.44	63.58	628.78	8.72	1058.49	0.813350276573479	29.5330396475771	2.54625550660793	25.1814177012415	0.349219062875451	42.3904685622747
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2009-08-01	13248	1866	62	7	612.6	46.44	407.51	8.8	790.68	0.859148550724638	32.8295819935691	2.4887459807074	21.8386923901393	0.471596998928189	42.3729903536977
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2009-09-01	12546	1098	28	10	391.81	12.93	254.53	2.29	436.45	0.912482065997131	35.683970856102	1.1775956284153	23.1812386156648	0.20856102003643	39.7495446265938
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2009-10-01	13034	2909	65	17	682.3	33.93	1146.88	7.37	1038.53	0.776814485192573	23.4547954623582	1.16638019938123	39.4252320385012	0.253351667239601	35.7005843932623
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2009-11-01	12275	803	38	6	334.45	7.86	189.87	2.41	268.43	0.934582484725051	41.6500622665006	0.978829389788294	23.6450809464508	0.300124533001245	33.4283935242839
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2009-12-01	12232	2700	153	13	726.35	87.64	745.76	7.82	1132.48	0.779267495094833	26.9018518518519	3.24592592592593	27.6207407407407	0.28962962962963	41.9437037037037
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2010-01-01	11915	1852	131	17	465.92	119.34	541.02	16.8	708.92	0.844565673520772	25.1576673866091	6.4438444924406	29.2127429805616	0.907127429805616	38.2786177105831
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2010-02-01	10736	1429	194	15	446.42	47.16	325.32	4.91	605.16	0.866896423248882	31.2400279916025	3.3002099370189	22.7655703289013	0.343596920923723	42.3484954513646
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2010-03-01	12189	1740	65	31	506.1	55.06	394.97	7.23	776.63	0.85724833866601	29.0862068965517	3.16436781609195	22.6994252873563	0.41551724137931	44.633908045977
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2010-04-01	12074	1634	56	34	503.04	39.49	441.42	8.28	641.74	0.864667881398045	30.7858017135863	2.41676866585067	27.0146878824969	0.506731946144431	39.2741738066095
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2010-05-01	12477	2221	54	6	575.35	42.8	583.48	7.48	1011.87	0.821992466137693	25.9049977487618	1.92705988293561	26.2710490769923	0.336785231877533	45.5592075641603
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2010-06-01	12198	2291	63	9	686.59	51.8	390.58	2.88	1159.16	0.812182324971307	29.9690091663029	2.26102138804016	17.0484504583151	0.125709297250109	50.5962461807071
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2010-07-01	12529	2234	73	13	703.08	52.56	379.5	4.1	1094.8	0.821693670684013	31.4717994628469	2.35273052820054	16.987466427932	0.183527305282005	49.006266786034
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2010-08-01	12587	1847	58	9	555.8	33.19	316.24	7.88	933.89	0.853261301342655	30.0920411478073	1.79696805630753	17.1218191662155	0.426637791012453	50.5625338386573
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2010-09-01	12200	1500	38	6	421.87	26.26	431.34	2.12	618.44	0.877049180327869	28.1246666666667	1.75066666666667	28.756	0.141333333333333	41.2293333333333
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2010-10-01	12669	2254	41	13	572.02	33.25	651.05	5.74	991.98	0.822085405320073	25.3779946761313	1.47515527950311	28.8842058562555	0.254658385093168	44.0097604259095
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2010-11-01	11730	1946	40	13	524.91	19.04	526.46	5.48	870.1	0.834100596760443	26.9737923946557	0.97841726618705	27.0534429599178	0.281603288797533	44.7122302158273
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2010-12-01	11918	3193	151	8	886.38	85.22	675.99	13.35	1532.04	0.732085920456452	27.7601002192296	2.66896335734419	21.1709990604447	0.418102098340119	47.9812088944566
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2011-01-01	11947	2161	127	8	661.33	63.64	445.46	12.9	977.65	0.819117770151502	30.6029615918556	2.94493290143452	20.6136048125868	0.596945858398889	45.2406293382693
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2011-02-01	10975	2484	176	11	635.06	53.14	801.14	5.05	989.61	0.773667425968109	25.5660225442834	2.13929146537842	32.2520128824477	0.203301127214171	39.8393719806763
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2011-03-01	12751	2512	82	13	663.02	30.02	739.32	8.48	1071.16	0.802995843463258	26.3941082802548	1.19506369426752	29.4315286624204	0.337579617834395	42.6417197452229
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2011-04-01	12429	2668	133	11	705.21	37.99	808.43	11.29	1105.09	0.785340735376941	26.4321589205397	1.42391304347826	30.3009745127436	0.423163418290855	41.4201649175412
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2011-05-01	12858	2434	103	7	636.4	63.68	502.78	10.81	1220.35	0.810701508788303	26.1462612982744	2.61626951520131	20.6565324568611	0.444124897288414	50.1376335250616
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2011-06-01	12502	2264	69	12	715.31	45.97	430.07	12.19	1060.47	0.81890897456407	31.594964664311	2.03047703180212	18.9960247349823	0.538427561837456	46.8405477031802
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2011-07-01	12902	1955	76	44	591.5	53.45	355.46	4.66	949.91	0.84847310494497	30.2557544757033	2.73401534526854	18.1820971867008	0.238363171355499	48.588746803069
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2011-08-01	12768	1798	125	5	582.3	77.14	307.58	11.07	819.91	0.859179197994987	32.3859844271413	4.29032258064516	17.1067853170189	0.615684093437152	45.6012235817575
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2011-09-01	12094	1464	52	20	435.26	33.46	342.16	3.98	649.16	0.878948238796097	29.7308743169399	2.28551912568306	23.3715846994535	0.271857923497268	44.3415300546448
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2011-10-01	12498	1575	57	13	438.18	20.68	509.2	6.98	599.98	0.873979836773884	27.8209523809524	1.31301587301587	32.3301587301587	0.443174603174603	38.0939682539683
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2011-11-01	11311	1541	45	9	432.84	21.96	509.38	7.12	569.73	0.863760940677217	28.0882543802725	1.425048669695	33.0551589876703	0.462037637897469	36.9714471122648
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2011-12-01	11243	1335	43	7	422.48	20.19	347.29	1.74	543.3	0.881259450324646	31.6464419475655	1.5123595505618	26.0142322097378	0.130337078651685	40.6966292134831
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2012-01-01	11294	1274	84	13	364.77	47.37	374.89	5.12	481.87	0.887196741632725	28.6318681318681	3.7182103610675	29.4262166405024	0.401883830455259	37.8233908948195
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2012-02-01	10682	1233	54	4	399.93	13.18	395.53	2.83	421.54	0.884572177494851	32.4355231143552	1.06893755068938	32.0786699107867	0.229521492295215	34.1881589618816
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2012-03-01	12211	1565	83	40	449.35	48.75	372.57	1.19	693.15	0.871836868397347	28.7124600638978	3.11501597444089	23.8063897763578	0.076038338658147	44.2907348242811
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2012-04-01	12107	1409	65	4	459.64	23.91	327.59	1.71	596.14	0.883621045676055	32.6217175301632	1.69694819020582	23.249822569198	0.121362668559262	42.3094393186657
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2012-05-01	12522	1484	41	7	491.36	47.73	306.27	5.89	632.75	0.881488580099026	33.1105121293801	3.21630727762803	20.6381401617251	0.396900269541779	42.6381401617251
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2012-06-01	12104	2026	56	12	628.9	38.53	396.75	6.51	955.3	0.832617316589557	31.0414610069102	1.90177690029615	19.5829220138203	0.321322803553801	47.1520236920039
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2012-07-01	12441	2182	49	34	623.32	74.41	426.29	7.17	1050.87	0.824612169439756	28.5664527956004	3.41017415215399	19.5366636113657	0.328597616865261	48.1608615948671
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2012-08-01	12255	2207	61	21	649.8	60.98	516.09	8.53	971.56	0.819910240718074	29.4426823742637	2.76302673312188	23.3842319891255	0.386497507929316	44.0217489805165
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2012-09-01	11700	1679	62	23	479.38	48.93	485.27	2.51	662.94	0.856495726495726	28.5515187611674	2.91423466349017	28.9023228111971	0.149493746277546	39.4842167957117
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2012-10-01	12373	2123	137	14	603.08	30.01	690.04	3.18	796.68	0.828416713812333	28.4069712670749	1.4135657089025	32.5030617051342	0.149788035798398	37.5261422515308
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2012-11-01	11290	1316	48	5	443.08	19.65	268.84	3.2	581.22	0.883436669619132	33.6686930091185	1.49316109422492	20.4285714285714	0.243161094224924	44.1656534954407
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2012-12-01	11279	2613	77	5	790.08	63.45	575.14	19.45	1164.88	0.768330525755829	30.2365097588978	2.42824339839265	22.0107156525067	0.744355147340222	44.5801760428626
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2013-01-01	10975	1382	42	10	455.11	28.18	357.69	8.02	532.99	0.874077448747153	32.9312590448625	2.03907380607815	25.8820549927641	0.580318379160637	38.5665701881331
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2013-02-01	10031	1275	77	2	452.16	25.73	299.83	2.72	494.57	0.872894028511614	35.4635294117647	2.01803921568627	23.5160784313725	0.213333333333333	38.7898039215686
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2013-03-01	11840	1857	48	20	576.51	29.37	399.39	5.77	845.97	0.843158783783784	31.0452342487884	1.58158319870759	21.5072697899838	0.310716208939149	45.5557350565428
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2013-04-01	11695	2263	50	11	586.36	36.75	576.88	10.72	1052.28	0.806498503634032	25.9107379584622	1.62395050817499	25.4918250110473	0.473707467962881	46.4993371630579
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2013-05-01	12266	1956	49	10	534.08	59.24	540.04	1.44	821.21	0.840534811674547	27.3047034764826	3.02862985685072	27.6094069529652	0.0736196319018405	41.9841513292434
NV	LAS	Las Vegas, NV: McCarran International	-115.1523333	36.08036111	2013-06-01	11897	2500	79	7	702.29	67.56	491.58	10.6	1227.95	0.789862990669917	28.0916	2.7024	19.6632	0.424	49.118
