state	airport	long	lat	date	arrivals	delayed	cancelled	diverted	carrier_del	weather_del	nas_del	security_del	late_aircraft_del	on_time
FL	MCO	-81.31602778	28.42888889	2014-10-01	8401	1334	17	4	507.62	16.13	309.67	5.13	495.45	0.841209379835734
FL	MCO	-81.31602778	28.42888889	2014-11-01	8894	1740	40	18	507.51	31.91	737.54	6.51	456.53	0.804362491567349
FL	MCO	-81.31602778	28.42888889	2014-12-01	9757	1935	25	1	685.72	11.21	561.28	10.24	666.56	0.801680844521882
FL	MCO	-81.31602778	28.42888889	2015-01-01	10075	2074	188	10	656.73	63.91	656.98	4.14	692.22	0.794143920595534
FL	MCO	-81.31602778	28.42888889	2015-02-01	9233	2244	281	7	751.33	106.37	718.45	4.85	662.99	0.756958734972382
FL	MCO	-81.31602778	28.42888889	2015-03-01	11291	2398	150	9	847.54	60.57	706.65	2.64	780.61	0.787618457178284
FL	MCO	-81.31602778	28.42888889	2015-04-01	10480	1757	44	24	608.33	32.39	514.77	2.26	599.23	0.832347328244275
FL	MCO	-81.31602778	28.42888889	2015-05-01	10390	1695	60	10	643.27	45.74	376.56	2.72	626.7	0.836862367661213
FL	MCO	-81.31602778	28.42888889	2015-06-01	10261	2367	112	107	779.39	80.7	588.77	7.09	911.03	0.769320728973784
FL	MCO	-81.31602778	28.42888889	2015-07-01	10514	2407	52	77	771.56	93.2	607.29	3.65	931.32	0.77106714856382
FL	MCO	-81.31602778	28.42888889	2015-08-01	9667	2427	81	70	705.89	104.13	911.41	10.39	695.18	0.748939691734768
FL	MCO	-81.31602778	28.42888889	2015-09-01	8380	1354	17	14	434.8	36.59	482.11	4.25	396.25	0.838424821002387
FL	MCO	-81.31602778	28.42888889	2015-10-01	9048	1163	23	3	469.05	18.47	328.42	0.25	346.85	0.871463306808134
FL	MCO	-81.31602778	28.42888889	2015-11-01	9888	1331	35	13	501.4	25.14	376.41	4.31	423.75	0.865392394822006
FL	MCO	-81.31602778	28.42888889	2015-12-01	10801	2314	64	9	795.75	59.26	614.25	15.69	829.03	0.785760577724285
FL	MCO	-81.31602778	28.42888889	2016-01-01	10730	2083	273	6	667.22	56.89	723.15	4.24	631.48	0.805871388630009
FL	MCO	-81.31602778	28.42888889	2016-02-01	10148	1610	90	5	501.34	70.19	520.44	3.76	514.26	0.841348048876626
FL	MCO	-81.31602778	28.42888889	2016-03-01	11752	2539	46	71	623.03	90	1079.85	9.77	736.37	0.783951667801225
FL	MCO	-81.31602778	28.42888889	2016-04-01	10910	1687	69	20	556.3	42.87	511.33	2.73	573.77	0.845371219065078
FL	MCO	-81.31602778	28.42888889	2016-05-01	10546	1839	49	37	564.14	49.97	627.78	0.98	596.13	0.825621088564385
FL	MCO	-81.31602778	28.42888889	2016-06-01	10617	2286	51	34	726.05	65.57	626.2	3.69	864.5	0.784684939248375
FL	MCO	-81.31602778	28.42888889	2016-07-01	11149	2771	139	24	912.73	94.72	642.6	5.09	1115.88	0.751457529823303
FL	MCO	-81.31602778	28.42888889	2016-08-01	10157	2493	98	42	788.34	77.82	704.51	3.39	918.92	0.754553509894654
FL	MCO	-81.31602778	28.42888889	2016-09-01	8819	1584	17	40	455.95	57.05	595.25	3.27	472.49	0.820387799070189
FL	MCO	-81.31602778	28.42888889	2016-10-01	9642	1195	543	8	444.68	12.55	326.65	3.39	407.72	0.876063057456959
FL	MCO	-81.31602778	28.42888889	2016-11-01	10157	1078	9	2	435.37	9.62	220.49	2.75	409.79	0.893866299104066
FL	MCO	-81.31602778	28.42888889	2016-12-01	11102	2311	150	22	791.08	62	567.66	6.2	884.02	0.791839308232751
FL	MCO	-81.31602778	28.42888889	2017-01-01	10989	2047	138	36	613.11	66.53	655.45	1.84	710.06	0.813722813722814
FL	MCO	-81.31602778	28.42888889	2017-02-01	10110	1282	134	7	463.47	40.48	339.06	1.26	437.72	0.873194856577646
FL	MCO	-81.31602778	28.42888889	2017-03-01	12243	2065	209	6	649.36	41.71	576.97	1.33	795.61	0.831332189822756
FL	MCO	-81.31602778	28.42888889	2017-04-01	11625	2143	103	6	601.01	71.07	630.14	2.13	838.63	0.815655913978495
FL	MCO	-81.31602778	28.42888889	2017-05-01	11002	2120	77	18	591.63	47.66	658.3	2.73	819.72	0.80730776222505
FL	MCO	-81.31602778	28.42888889	2017-06-01	11239	3013	152	59	770.93	100.58	929.52	8.71	1203.27	0.731915650858617
FL	MCO	-81.31602778	28.42888889	2017-07-01	11847	3040	154	103	830.9	114.08	867.5	4.48	1223.05	0.743394952308601
FL	MCO	-81.31602778	28.42888889	2017-08-01	11131	2450	178	25	753.91	81.79	679.32	9.05	925.95	0.779893989758333
FL	MCO	-81.31602778	28.42888889	2017-09-01	9485	1339	1292	12	402.12	26.84	503.66	4.52	401.85	0.858829731154454
FL	MIA	-80.29055556	25.79325	2007-09-01	4951	963	59	2	304.62	21.29	376.24	2.44	258.4	0.805493839628358
FL	MIA	-80.29055556	25.79325	2007-10-01	5092	1295	44	13	351.92	21.04	557.69	3.35	361.01	0.745679497250589
FL	MIA	-80.29055556	25.79325	2007-11-01	5098	1067	21	1	322.94	16.94	349.53	2.09	375.51	0.790702236171047
FL	MIA	-80.29055556	25.79325	2007-12-01	5453	1877	72	6	561.67	111.84	610.22	9.99	583.25	0.655785805978361
FL	MIA	-80.29055556	25.79325	2008-01-01	5548	1534	81	14	466.97	46.51	510.53	3.5	506.5	0.723503965392934
FL	MIA	-80.29055556	25.79325	2008-02-01	5304	1876	90	20	488.13	78.89	750.68	1.97	556.33	0.64630467571644
FL	MIA	-80.29055556	25.79325	2008-03-01	5753	1929	87	22	526.26	49.19	750	4.13	599.4	0.664696679993047
FL	MIA	-80.29055556	25.79325	2008-04-01	5348	1478	56	7	432.32	21.61	570.55	3.63	449.88	0.723635003739716
FL	MIA	-80.29055556	25.79325	2008-05-01	5343	1289	59	1	363.44	22.5	467.84	1.95	433.27	0.758749766049036
FL	MIA	-80.29055556	25.79325	2008-06-01	5012	1627	73	12	407.13	57.48	602.72	0.14	559.56	0.675379090183559
FL	MIA	-80.29055556	25.79325	2008-07-01	5170	1549	65	22	443.08	59.85	544.46	6.64	494.97	0.700386847195358
FL	MIA	-80.29055556	25.79325	2008-08-01	5194	1603	93	10	441.31	44.08	647.99	2.17	467.45	0.691374663072776
FL	MIA	-80.29055556	25.79325	2008-10-01	4825	875	36	5	278.64	14.2	368.69	0.35	213.11	0.818652849740933
FL	MIA	-80.29055556	25.79325	2008-11-01	5109	986	22	5	271.44	11.93	467.98	2.54	232.1	0.807007242121746
FL	MIA	-80.29055556	25.79325	2008-12-01	5340	1702	65	7	487.33	101.8	644.25	4.23	464.38	0.6812734082397
FL	MIA	-80.29055556	25.79325	2009-01-01	5439	1398	53	11	386.85	90.78	594.56	2.19	323.62	0.742967457253171
FL	MIA	-80.29055556	25.79325	2009-02-01	5077	834	45	8	296.58	19.03	264.45	0.35	253.57	0.835729761670278
FL	MIA	-80.29055556	25.79325	2009-03-01	5742	1159	69	13	344.33	40.73	425.58	1.83	346.51	0.798153953326367
FL	MIA	-80.29055556	25.79325	2009-04-01	5459	1353	29	15	366.36	26.59	562.23	0.97	396.87	0.752152408866093
FL	MIA	-80.29055556	25.79325	2009-05-01	5510	1521	32	32	349.15	52.19	689.52	1.3	428.85	0.723956442831216
FL	MIA	-80.29055556	25.79325	2009-06-01	5246	1600	66	38	395.72	107.66	576.62	4.01	515.99	0.695005718642775
FL	MIA	-80.29055556	25.79325	2009-08-01	5392	1267	50	9	369.39	65.45	441.14	4.45	386.56	0.765022255192878
FL	MIA	-80.29055556	25.79325	2009-09-01	4842	793	21	5	216.35	28.29	314.31	2.99	231.08	0.836224700536968
FL	MIA	-80.29055556	25.79325	2009-10-01	5057	838	23	6	305.04	12.25	231.64	0.74	288.34	0.834289104211983
FL	MIA	-80.29055556	25.79325	2009-11-01	5182	753	19	9	271.05	7.89	242.09	0.11	231.84	0.854689309147047
FL	MIA	-80.29055556	25.79325	2009-12-01	5770	1716	110	13	505.38	98.98	608.34	16.56	486.72	0.702599653379549
FL	MIA	-80.29055556	25.79325	2010-01-01	5828	1317	96	4	401.89	51.5	472.88	7.61	383.1	0.774021962937543
FL	MIA	-80.29055556	25.79325	2010-02-01	5324	1325	222	20	392.56	63.53	495.1	3.71	370.11	0.751126972201352
FL	MIA	-80.29055556	25.79325	2010-03-01	5882	1428	66	13	429.73	40.39	518.79	1.92	437.2	0.757225433526012
FL	MIA	-80.29055556	25.79325	2010-04-01	5787	1163	63	34	356.99	20.45	352.69	2.4	430.46	0.799032313806808
FL	MIA	-80.29055556	25.79325	2010-05-01	5916	1238	72	12	376.63	32.92	333.85	2.79	491.81	0.790736984448952
FL	MIA	-80.29055556	25.79325	2010-06-01	5728	1355	135	27	403.95	51.55	445	0.99	453.51	0.763442737430168
FL	MIA	-80.29055556	25.79325	2010-07-01	5851	1293	75	14	413.26	45.34	395.45	3.85	435.12	0.779012134677833
FL	MIA	-80.29055556	25.79325	2010-08-01	5784	1275	100	18	374.83	46.73	422.55	1	429.89	0.779564315352697
FL	MIA	-80.29055556	25.79325	2010-09-01	5370	896	48	13	244.61	23.76	382.45	1.29	243.9	0.833147113594041
FL	MIA	-80.29055556	25.79325	2010-10-01	5526	671	22	2	239.31	13.29	221.89	0	196.48	0.878574013753167
FL	MIA	-80.29055556	25.79325	2010-11-01	5839	831	23	11	272.41	13.38	347.84	1.32	196.07	0.857681109779072
FL	MIA	-80.29055556	25.79325	2010-12-01	6720	1267	157	9	448.66	87.91	349.9	4.12	376.42	0.811458333333333
FL	MIA	-80.29055556	25.79325	2011-01-01	6778	1357	232	31	417.07	84.85	467.12	1	386.94	0.799793449395102
FL	MIA	-80.29055556	25.79325	2011-02-01	6154	1081	173	9	359.77	67.52	287.78	4.23	361.7	0.824341891452714
FL	MIA	-80.29055556	25.79325	2011-03-01	6896	1336	285	21	360.73	25.87	484.56	3.38	461.45	0.806264501160093
FL	MIA	-80.29055556	25.79325	2011-04-01	6313	1208	104	38	312.08	89.7	395.91	0	410.28	0.808648819895454
FL	MIA	-80.29055556	25.79325	2011-05-01	6405	991	78	11	360.51	45.88	244.12	0.94	339.55	0.84527712724434
FL	MIA	-80.29055556	25.79325	2011-06-01	6227	1241	107	68	400.31	86.16	349.6	1.73	403.19	0.800706600289064
FL	MIA	-80.29055556	25.79325	2011-07-01	6621	1391	116	20	447.9	96.21	399.47	3.18	444.24	0.789910889593717
FL	MIA	-80.29055556	25.79325	2011-08-01	6461	1483	304	45	433.72	107.39	462.12	1.8	477.98	0.770468967652066
FL	MIA	-80.29055556	25.79325	2011-09-01	6007	1050	38	14	316.04	32.97	398.77	1.33	300.89	0.825203928749792
FL	MIA	-80.29055556	25.79325	2011-10-01	6210	975	39	13	293.86	31.58	393.32	2.12	254.1	0.842995169082126
FL	MIA	-80.29055556	25.79325	2011-11-01	6362	760	18	3	310.23	9.17	188.39	3.06	249.14	0.880540710468406
FL	MIA	-80.29055556	25.79325	2011-12-01	7053	1009	28	5	391.08	17.74	282.06	0	318.12	0.856940309088331
FL	MIA	-80.29055556	25.79325	2012-01-01	7010	876	54	6	281.38	47.09	282.64	1	263.89	0.875035663338088
FL	MIA	-80.29055556	25.79325	2012-02-01	6585	751	29	4	260.16	18.61	249.24	0.3	222.71	0.885952923310554
FL	MIA	-80.29055556	25.79325	2012-03-01	7036	1046	39	30	317.1	37.11	369.1	1	321.69	0.851335986355884
FL	MIA	-80.29055556	25.79325	2012-04-01	6526	823	28	17	248.76	16.07	297.02	1.77	259.36	0.873889059148023
FL	MIA	-80.29055556	25.79325	2012-05-01	6462	1219	38	41	298.41	54.15	438.89	3.61	423.96	0.811358712472919
FL	MIA	-80.29055556	25.79325	2012-06-01	6281	1194	62	44	332.56	48.17	402.53	2.85	407.88	0.809902881706735
FL	MIA	-80.29055556	25.79325	2012-07-01	6465	1310	63	24	380.41	66.83	406.04	2.69	454.04	0.797370456303171
FL	MIA	-80.29055556	25.79325	2012-08-01	6308	1448	242	37	361.44	64.87	528.47	1.45	491.78	0.770450221940393
FL	MIA	-80.29055556	25.79325	2012-09-01	5675	1592	75	16	456.89	26.55	587.12	1.47	519.96	0.719471365638767
FL	MIA	-80.29055556	25.79325	2012-10-01	5902	1364	202	10	440.31	19	449.66	0.95	454.09	0.768891901050491
FL	MIA	-80.29055556	25.79325	2012-11-01	6292	964	54	5	372.19	7.47	271.05	0.32	312.98	0.846789574062301
FL	MIA	-80.29055556	25.79325	2012-12-01	7107	1349	74	3	413.99	44.04	380.42	2.68	507.89	0.810187139439989
FL	MIA	-80.29055556	25.79325	2013-01-01	7194	1107	50	4	364.97	34.09	354.12	5.19	348.64	0.846121768140117
FL	MIA	-80.29055556	25.79325	2013-02-01	6600	1134	72	11	311.48	46.96	406.3	0	369.26	0.828181818181818
FL	MIA	-80.29055556	25.79325	2013-03-01	7390	1265	47	10	342.45	46.15	452.08	1	423.35	0.828822733423545
FL	MIA	-80.29055556	25.79325	2013-04-01	6873	1568	95	35	373.84	38.57	572.75	2.65	580.2	0.771860904990543
FL	MIA	-80.29055556	25.79325	2013-05-01	6882	1206	34	61	346.21	38.35	344.8	2.19	474.45	0.824760244115083
FL	MIA	-80.29055556	25.79325	2013-06-01	6746	1569	60	25	380.66	80.13	473.21	1.34	633.65	0.767417729024607
FL	MIA	-80.29055556	25.79325	2013-07-01	6959	1608	63	21	399	61.18	461.38	2.1	684.33	0.768932317861762
FL	MIA	-80.29055556	25.79325	2013-08-01	6875	1019	23	7	311.12	33.65	268.36	1.1	404.77	0.851781818181818
FL	MIA	-80.29055556	25.79325	2013-09-01	6165	710	22	7	220.13	35.33	188.75	2.15	263.66	0.884833738848337
FL	MIA	-80.29055556	25.79325	2013-10-01	6551	598	13	7	217.48	11.56	138.16	1.98	228.82	0.908716226530301
FL	MIA	-80.29055556	25.79325	2013-11-01	6546	737	15	9	248.55	18.57	226.11	5.1	238.66	0.88741216009777
FL	MIA	-80.29055556	25.79325	2013-12-01	7489	1514	102	6	472.58	107.18	456.53	2.72	474.97	0.797836827346775
FL	MIA	-80.29055556	25.79325	2014-01-01	7426	1593	246	7	444.21	148.4	525.16	1	474.24	0.785483436574199
FL	MIA	-80.29055556	25.79325	2014-02-01	6771	1099	226	28	326.95	74.03	370.31	0.07	327.64	0.837690149165559
FL	MIA	-80.29055556	25.79325	2014-03-01	7608	1146	105	26	284.08	34.32	456.76	0.5	370.33	0.849369085173502
FL	MIA	-80.29055556	25.79325	2014-04-01	7061	1013	36	11	298.6	26.59	366.44	1.76	319.61	0.856535901430392
FL	MIA	-80.29055556	25.79325	2014-05-01	7128	1127	66	51	324.35	35.51	357.12	0.93	409.09	0.8418911335578
FL	MIA	-80.29055556	25.79325	2014-06-01	6723	1287	52	75	336.44	54.17	424.96	0	471.41	0.808567603748327
FL	MIA	-80.29055556	25.79325	2014-07-01	6956	1681	59	64	387.11	60.92	671.04	4.19	557.74	0.758338125359402
FL	MIA	-80.29055556	25.79325	2014-08-01	6809	1242	45	36	328.01	45.49	453.77	1.34	413.39	0.817594360405346
FL	MIA	-80.29055556	25.79325	2014-09-01	6219	863	26	16	312.79	20.59	317.49	1.98	210.16	0.861231709278019
FL	MIA	-80.29055556	25.79325	2014-10-01	6394	773	33	6	265.83	19.81	237.29	1.88	248.21	0.879105411323115
FL	MIA	-80.29055556	25.79325	2014-11-01	6244	1133	24	6	345.03	18.35	499.85	0.58	269.2	0.818545803971813
FL	MIA	-80.29055556	25.79325	2014-12-01	6888	1396	30	11	460.41	17.71	482.05	1.17	434.64	0.79732868757259
FL	MIA	-80.29055556	25.79325	2015-01-01	6693	1448	133	22	424.71	63.17	521.91	2.83	435.4	0.783654564470342
FL	MIA	-80.29055556	25.79325	2015-02-01	6000	1345	188	23	413.42	81.54	495.53	2.29	352.19	0.775833333333333
FL	MIA	-80.29055556	25.79325	2015-03-01	6766	1402	126	3	468.78	37.28	455.99	2.35	437.61	0.792787466745492
FL	MIA	-80.29055556	25.79325	2015-04-01	6464	1084	34	8	343.8	27.93	402.16	0.72	309.39	0.83230198019802
FL	MIA	-80.29055556	25.79325	2015-05-01	6340	1205	28	6	374.61	43.61	436.94	1.85	348	0.80993690851735
FL	MIA	-80.29055556	25.79325	2015-06-01	6165	1365	51	22	453.25	42.59	409.06	6.12	453.99	0.778588807785888
FL	MIA	-80.29055556	25.79325	2015-07-01	6390	1480	45	51	447.13	43.59	508.43	1.79	479.07	0.768388106416275
FL	MIA	-80.29055556	25.79325	2015-08-01	6329	1417	74	30	409.79	54.18	548.46	1.67	402.9	0.77610996997946
FL	MIA	-80.29055556	25.79325	2015-09-01	5646	1087	30	41	292.8	24.97	521.41	3.44	244.39	0.807474318101311
FL	MIA	-80.29055556	25.79325	2015-10-01	5956	717	15	8	278.18	13.35	241.08	2.46	181.94	0.87961719274681
FL	MIA	-80.29055556	25.79325	2015-11-01	5901	831	16	12	300.58	20.89	280.58	7.01	221.95	0.859176410777834
FL	MIA	-80.29055556	25.79325	2015-12-01	6630	1510	53	19	498.23	43.71	578.84	11.44	377.78	0.772247360482655
FL	MIA	-80.29055556	25.79325	2016-01-01	6088	1493	175	46	424.28	49.07	715.38	7.77	296.51	0.754763469119579
FL	MIA	-80.29055556	25.79325	2016-02-01	5743	982	37	7	281.44	34.36	391.52	3.29	271.41	0.829009228626154
FL	MIA	-80.29055556	25.79325	2016-03-01	6213	1443	15	15	386.55	25.28	660.49	8.54	362.15	0.767745050700145
FL	MIA	-80.29055556	25.79325	2016-04-01	5862	973	17	12	325.92	22.01	375.72	2.55	246.79	0.834015694302286
FL	MIA	-80.29055556	25.79325	2016-05-01	6112	1151	27	28	346.46	30.14	438.93	5.04	330.42	0.811681937172775
FL	MIA	-80.29055556	25.79325	2016-06-01	5859	1516	32	21	482.22	49.67	516.54	3	464.57	0.741252773510838
FL	MIA	-80.29055556	25.79325	2016-07-01	5945	1551	70	11	496.91	73.19	489.93	4.05	486.94	0.739108494533221
FL	MIA	-80.29055556	25.79325	2016-08-01	5779	1554	116	52	489.93	42.45	510.97	5.08	505.56	0.731095345215435
FL	MIA	-80.29055556	25.79325	2016-09-01	5106	909	10	9	281.89	25.38	376.76	0.67	224.32	0.821974148061105
FL	MIA	-80.29055556	25.79325	2016-10-01	5385	659	234	2	258.75	7.48	209.73	0.18	182.87	0.877623026926648
FL	MIA	-80.29055556	25.79325	2016-12-01	6067	1269	31	11	445.76	45.56	429.92	2.9	344.86	0.79083566836987
FL	MIA	-80.29055556	25.79325	2017-01-01	5943	1096	51	15	368.12	42.78	389.39	4.76	290.94	0.815581356217399
FL	MIA	-80.29055556	25.79325	2017-02-01	5319	687	65	14	236.1	19.86	227.75	1.93	201.36	0.870840383530739
FL	MIA	-80.29055556	25.79325	2017-03-01	6189	1025	87	6	349.36	10.74	313.92	2.92	348.05	0.83438358377767
FL	MIA	-80.29055556	25.79325	2017-04-01	5745	1075	71	4	353.96	39.69	346.62	1	333.72	0.812880765883377
FL	MIA	-80.29055556	25.79325	2017-05-01	5786	1182	25	11	363.65	17.07	424.77	3.19	373.35	0.79571379191151
FL	MIA	-80.29055556	25.79325	2017-06-01	5668	1451	107	55	376.98	56.66	575.54	0.23	441.58	0.744001411432604
FL	MIA	-80.29055556	25.79325	2017-07-01	5847	1485	99	21	430.99	62.53	472.51	2.08	516.87	0.746023601847101
FL	MIA	-80.29055556	25.79325	2017-08-01	5633	1214	55	13	380.64	36.76	467.01	1.59	328	0.784484289011184
FL	MIA	-80.29055556	25.79325	2017-09-01	4929	580	1087	16	174.89	10.8	247.32	3.19	143.81	0.882329072834246
FL	TPA	-82.53325	27.97547222	2007-09-01	5986	831	32	12	251.94	10.23	265.19	0	303.66	0.8611760775142
FL	TPA	-82.53325	27.97547222	2007-10-01	6343	1309	14	3	341.98	17.28	466.33	4.42	478.98	0.793630774081665
FL	TPA	-82.53325	27.97547222	2007-11-01	6524	883	13	3	274.81	5.52	196.14	0.41	406.14	0.864653586756591
FL	TPA	-82.53325	27.97547222	2007-12-01	6893	1964	80	5	608.21	52.55	528.03	8.76	766.46	0.715073262730306
FL	TPA	-82.53325	27.97547222	2008-01-01	6736	1377	66	13	419.06	24.2	429.35	8.76	495.66	0.795576009501188
FL	TPA	-82.53325	27.97547222	2008-02-01	6589	1896	80	21	494.83	58.67	659.86	5.01	677.6	0.7122476855365
FL	TPA	-82.53325	27.97547222	2008-03-01	7656	2053	78	20	524.04	36.84	714.21	8.73	769.22	0.731844305120167
FL	TPA	-82.53325	27.97547222	2008-04-01	7050	1440	53	9	387.3	21.28	508.27	2.76	520.39	0.795744680851064
FL	TPA	-82.53325	27.97547222	2008-05-01	6725	1044	10	3	327.65	22.13	264.78	1.72	427.73	0.844758364312268
FL	TPA	-82.53325	27.97547222	2008-06-01	6540	1621	34	49	421.34	78.27	511.45	0.8	609.16	0.752140672782875
FL	TPA	-82.53325	27.97547222	2008-07-01	6713	1519	48	30	438.06	66.83	435.22	3	575.86	0.773722627737226
FL	TPA	-82.53325	27.97547222	2008-08-01	6455	1247	107	16	372.62	56.74	354.27	0.78	462.64	0.806816421378776
FL	TPA	-82.53325	27.97547222	2008-09-01	5506	668	74	1	218.21	19.15	207.47	0.68	222.48	0.878677806029786
FL	TPA	-82.53325	27.97547222	2008-11-01	5982	921	27	7	257.39	11.89	346.71	1.45	303.58	0.846038114343029
FL	TPA	-82.53325	27.97547222	2008-12-01	6332	1748	72	10	512.33	69.73	437.45	6.15	722.34	0.723941882501579
FL	TPA	-82.53325	27.97547222	2009-01-01	5965	1192	46	4	339.77	51.37	436.25	3.73	360.88	0.800167644593462
FL	TPA	-82.53325	27.97547222	2009-02-01	5628	664	7	3	239.91	15.42	184.56	1.11	222.97	0.882018479033404
FL	TPA	-82.53325	27.97547222	2009-03-01	6733	1172	54	5	372.91	28.58	302.91	5.33	462.28	0.825931976830536
FL	TPA	-82.53325	27.97547222	2009-04-01	6303	1143	23	8	317.6	29.76	373.61	4.12	417.9	0.818657782008567
FL	TPA	-82.53325	27.97547222	2009-05-01	6005	1169	10	16	327.62	29.09	393.35	2.86	416.06	0.805328892589509
FL	TPA	-82.53325	27.97547222	2009-06-01	5680	1170	21	5	364.21	52.92	290.21	2.61	460.06	0.794014084507042
FL	TPA	-82.53325	27.97547222	2009-07-01	5835	1203	18	15	388.56	46.43	312.08	1.84	454.09	0.793830334190231
FL	TPA	-82.53325	27.97547222	2009-08-01	5637	1048	17	16	336.41	32.23	266.85	3.35	409.18	0.814085506475075
FL	TPA	-82.53325	27.97547222	2009-09-01	4912	583	7	15	201.61	17.7	161.18	0	202.5	0.881311074918567
FL	TPA	-82.53325	27.97547222	2009-10-01	5363	819	4	4	287.71	17.78	185.61	0.61	327.32	0.847286966250233
FL	TPA	-82.53325	27.97547222	2009-11-01	5449	677	14	5	241.22	5.88	182.72	0.63	246.54	0.875757019636631
FL	TPA	-82.53325	27.97547222	2009-12-01	5943	1739	86	6	537.88	55.07	563.54	9.86	572.65	0.70738684166246
FL	TPA	-82.53325	27.97547222	2010-01-01	5729	1128	59	5	393.04	22.89	340.43	6.16	365.48	0.803106999476348
FL	TPA	-82.53325	27.97547222	2010-02-01	5418	1148	235	4	362.13	47.85	382.79	5.82	349.44	0.788113695090439
FL	TPA	-82.53325	27.97547222	2010-03-01	6474	1397	42	36	454.68	27.87	403.74	5.8	504.9	0.784213778189682
FL	TPA	-82.53325	27.97547222	2010-04-01	6173	777	11	36	281.72	18.01	213.44	2.32	261.54	0.874129272638911
FL	TPA	-82.53325	27.97547222	2010-05-01	5943	904	34	4	283.58	35.8	201.53	2.13	380.97	0.84788827191654
FL	TPA	-82.53325	27.97547222	2010-06-01	5656	1161	28	23	375.23	54.21	284.99	3.22	443.34	0.79473125884017
FL	TPA	-82.53325	27.97547222	2010-07-01	5811	1203	37	10	410.79	38.37	264.24	3.04	486.55	0.79297883324729
FL	TPA	-82.53325	27.97547222	2010-08-01	5559	1031	22	9	349.43	30	263.89	1.17	386.51	0.814534988307249
FL	TPA	-82.53325	27.97547222	2010-09-01	4977	664	18	2	212.78	22.54	194.59	0.74	233.35	0.866586296966044
FL	TPA	-82.53325	27.97547222	2010-10-01	5333	777	10	2	295.77	8.68	165.13	1.59	305.83	0.854303393962123
FL	TPA	-82.53325	27.97547222	2010-11-01	5604	879	11	6	296.71	12.02	232.44	4.58	333.24	0.843147751605996
FL	TPA	-82.53325	27.97547222	2010-12-01	6086	1227	148	3	464.46	50.11	209.87	9.79	492.79	0.798389746960237
FL	TPA	-82.53325	27.97547222	2011-01-01	5808	1204	160	18	372.92	51.28	338.1	18.58	423.12	0.792699724517906
FL	TPA	-82.53325	27.97547222	2011-02-01	5393	993	120	2	320.99	37.26	283.35	0.85	350.5	0.815872427220471
FL	TPA	-82.53325	27.97547222	2011-03-01	6585	1268	19	23	389.01	26.13	421.68	3.54	427.62	0.807441154138193
FL	TPA	-82.53325	27.97547222	2011-04-01	6246	1189	48	7	354.37	36.68	282.56	5.29	510.08	0.809638168427794
FL	TPA	-82.53325	27.97547222	2011-05-01	5737	974	37	4	335.05	32.56	196.01	3.53	406.85	0.830224856196618
FL	TPA	-82.53325	27.97547222	2011-06-01	5697	1132	24	13	384.06	43.96	274.25	6.33	423.4	0.801298929261015
FL	TPA	-82.53325	27.97547222	2011-07-01	5910	1180	32	22	398.24	46.32	322.39	3.77	409.26	0.800338409475465
FL	TPA	-82.53325	27.97547222	2011-08-01	5643	1098	123	27	359.41	45.3	283.9	4.32	405.06	0.805422647527911
FL	TPA	-82.53325	27.97547222	2011-09-01	5052	802	16	13	245.98	21.26	245.27	1.2	288.29	0.841250989707047
FL	TPA	-82.53325	27.97547222	2011-10-01	5461	824	19	4	264.2	11.3	269.54	3.56	275.4	0.84911188427028
FL	TPA	-82.53325	27.97547222	2011-11-01	5537	560	12	3	218.24	8.3	133.12	1.29	199.05	0.898862199747156
FL	TPA	-82.53325	27.97547222	2011-12-01	5982	706	12	1	285.5	11.7	154.18	0	254.62	0.881979271146774
FL	TPA	-82.53325	27.97547222	2012-01-01	5665	665	23	5	204.8	22.69	202.58	1.1	233.84	0.88261253309797
FL	TPA	-82.53325	27.97547222	2012-02-01	5536	606	13	5	215.19	6.93	203.59	3.03	177.25	0.890534682080925
FL	TPA	-82.53325	27.97547222	2012-03-01	6361	955	8	7	338.26	16.36	256.39	0.24	343.75	0.849866373211759
FL	TPA	-82.53325	27.97547222	2012-04-01	5906	666	23	8	248.61	20.97	162.59	2.02	231.81	0.887233322045378
FL	TPA	-82.53325	27.97547222	2012-05-01	5749	928	15	8	278.33	24.17	269.93	0.11	355.47	0.838580622716994
FL	TPA	-82.53325	27.97547222	2012-06-01	5676	1130	31	17	419.32	33.4	287.56	4.6	385.13	0.80091613812544
FL	TPA	-82.53325	27.97547222	2012-07-01	5879	1387	38	13	442.49	58.61	341.26	3.02	541.62	0.764075523048137
FL	TPA	-82.53325	27.97547222	2012-08-01	5532	1276	52	24	377.4	40.32	421.55	4.62	432.12	0.769342010122921
FL	TPA	-82.53325	27.97547222	2012-09-01	4830	789	23	7	264.59	11.83	247.61	0.87	264.1	0.836645962732919
FL	TPA	-82.53325	27.97547222	2012-10-01	5192	876	135	11	342.39	9.68	216.32	1.93	305.67	0.831278890600925
FL	TPA	-82.53325	27.97547222	2012-11-01	5410	593	23	7	235.26	7.25	126.03	2.53	221.92	0.890388170055453
FL	TPA	-82.53325	27.97547222	2012-12-01	5694	1170	27	20	367.86	23.28	351.26	3.69	423.92	0.794520547945206
FL	TPA	-82.53325	27.97547222	2013-01-01	5411	879	17	2	285.15	18.64	321.63	3.1	250.49	0.837553132507854
